7.897273,7
7.737778,7
7.929924,7
7.338158,6
8.837010,7
8.263502,7
8.641667,7
8.574405,7
7.910368,7
8.306056,7
8.345238,7
8.221014,7
7.861739,7
6.978379,4
7.942553,7
8.235577,7
8.407738,7
7.928182,7
8.180202,7
8.196917,7
7.737980,7
7.921912,7
9.887755,9
10.198640,9
9.806122,9
10.421176,9
9.826531,9
9.378479,9
9.206087,9
9.806122,9
9.060000,9
8.950113,8
9.378479,9
10.644444,9
10.587369,9
9.826531,9
9.728571,9
10.017500,9
9.631410,9
10.237500,9
9.994558,9
9.369091,9
9.140869,8
8.570476,6
10.237500,9
9.948980,9
9.989796,9
9.637363,9
9.902244,9
10.219048,9
9.928571,9
8.526411,6
9.867347,9
9.739404,9
9.632244,9
9.494505,9
10.133333,9
9.243258,8
9.184348,9
9.882261,9
9.759812,9
9.693910,9
9.576667,9
10.641177,9
9.280000,9
9.563077,9
10.259864,9
10.077500,9
9.783077,9
8.148333,5
9.416667,9
9.150000,9
12.247369,10
12.450000,10
11.308572,10
11.109433,10
11.941176,10
11.745833,10
11.941176,10
11.858676,10
11.717500,10
10.379167,8
11.428571,10
12.147368,10
11.351648,10
12.192266,10
12.350000,10
12.081176,10
11.488571,10
11.059524,10
12.692381,10
12.732381,10
11.484354,10
11.904444,10
11.565986,10
11.243077,10
10.669091,10
11.508571,10
11.357143,10
11.293333,10
10.868275,10
11.633333,10
11.717500,10
11.233333,10
11.851701,10
10.836667,10
11.941176,10
12.367369,10
12.270000,10
10.420833,9
11.351648,10
11.086342,10
9.755000,7
11.697500,10
10.630000,9
11.475000,10
11.479592,10
10.936667,10
11.633333,10
11.039116,10
11.631377,10
11.616071,10
13.441176,11
14.212381,11
13.273333,11
13.401177,11
12.383077,11
13.604444,11
13.824445,11
14.030000,11
12.156667,11
14.230000,11
14.514545,11
13.401177,11
12.993333,11
12.141156,11
13.281177,11
12.456667,11
14.574545,11
13.557500,11
11.650000,9
14.816522,11
14.716522,11
12.988571,11
13.764445,11
14.270000,11
13.827369,11
12.596546,11
14.492381,11
12.887755,11
12.893333,11
14.070000,11
13.704445,11
14.392381,11
13.304847,11
13.257500,11
14.390000,11
13.257500,11
13.845328,11
13.484444,11
12.423077,11
13.864444,11
13.684444,11
12.668571,11
13.237500,11
12.648571,11
12.296667,11
13.133333,11
13.867369,11
14.029001,11
13.621176,11
13.221177,11
14.545578,13
15.772381,14
15.344445,14
15.612381,14
16.458333,14
15.124444,14
14.981176,14
15.650000,14
14.473333,14
12.198845,6
15.204445,14
16.516522,14
14.937500,14
16.900000,14
15.930000,14
15.670000,14
15.590000,14
15.807143,14
15.467368,14
16.314546,14
15.464444,14
15.790000,14
15.284445,14
15.670000,14
15.890000,14
15.141176,14
15.734546,14
15.767369,14
15.444444,14
15.364444,14
15.387369,14
16.334546,14
14.737500,14
15.952381,14
15.001176,14
14.917500,14
15.890000,14
15.327369,14
14.921176,14
15.932381,14
16.154545,14
13.861852,12
16.376522,14
15.447368,14
15.141176,14
15.144444,14
15.730000,14
15.832381,14
16.034545,14
15.164444,14
16.684444,15
17.772381,15
16.541176,15
17.552381,15
18.660000,15
17.814546,15
18.440000,15
17.714546,15
18.158333,15
18.338333,15
18.418333,15
15.748572,13
18.054545,15
16.397500,15
18.680000,15
18.541538,15
17.004444,15
17.612381,15
16.437500,15
17.290000,15
17.167368,15
16.864444,15
17.732381,15
17.712381,15
18.398333,15
16.987368,15
17.190000,15
18.136522,15
18.278333,15
16.441176,15
17.754546,15
16.924444,15
17.290000,15
17.734546,15
19.145518,15
16.744445,15
17.067368,15
18.318333,15
17.472381,15
16.764445,15
16.821177,15
18.520000,15
17.490000,15
18.216522,15
17.230000,15
18.238334,15
17.167368,15
18.196522,15
17.894545,15
16.707369,15
20.158333,16
21.045517,16
20.904285,16
19.998333,16
20.541538,16
21.326666,16
19.634545,16
19.494545,16
19.614545,16
20.038333,16
20.360000,16
19.856522,16
17.717500,15
18.021176,16
20.581538,16
19.314546,16
20.742963,16
18.707369,16
20.601539,16
17.473333,14
20.198333,16
19.312381,16
18.787369,16
20.338333,16
19.696522,16
18.564444,16
18.930000,16
20.702963,16
19.432381,16
20.985518,16
20.040000,16
20.078333,16
19.776522,16
21.044286,16
18.017500,15
20.218334,16
20.036522,16
20.038333,16
19.312381,16
18.810000,16
18.647368,16
19.112381,16
19.880000,16
20.200000,16
20.320000,16
17.853333,14
21.124286,16
20.100000,16
20.742963,16
18.687368,16
21.376522,19
23.247742,19
22.101539,19
20.244445,17
20.872381,18
22.965517,19
21.476522,19
20.812381,19
22.240000,19
20.067368,17
21.334546,19
21.798333,19
22.905517,19
21.456522,19
22.462963,19
22.704286,19
20.872381,19
20.730000,19
23.468750,19
22.100000,19
22.884286,19
22.564286,19
19.621176,16
21.900000,19
22.381539,19
23.025518,19
23.547742,19
23.045517,19
20.307369,17
22.986667,19
22.522963,19
22.844286,19
22.642963,19
21.074545,18
22.684286,19
21.938333,19
21.758334,19
22.241538,19
22.524286,19
21.376522,19
21.434545,19
21.536522,19
21.598334,19
20.630000,17
21.820000,19
22.541538,19
21.698333,19
22.785517,19
21.940000,19
22.301539,19
23.500000,22
24.925517,22
25.167742,22
24.324285,22
23.578333,22
25.791428,22
24.404285,22
25.127742,22
23.460000,22
24.805517,22
23.276521,22
24.462963,22
23.418333,22
24.322963,22
24.584286,22
23.921538,22
23.036522,22
24.926667,22
23.620000,22
23.921538,22
24.524286,22
23.961538,22
23.841539,22
24.404285,22
24.362963,22
23.678334,22
23.820000,22
24.362963,22
24.222963,22
24.222963,22
25.328750,22
23.680000,22
24.805517,22
24.664286,22
24.464286,22
21.041176,16
25.730588,22
24.001538,22
24.101539,22
23.458333,22
24.685517,22
23.840000,22
25.770588,22
23.520000,22
23.438333,22
24.544286,22
23.881539,22
23.498333,22
24.604286,22
24.645518,22
26.262963,23
25.680000,23
27.389697,23
27.871428,23
27.108750,23
24.432380,20
27.206666,23
26.344286,23
26.966667,23
28.072223,23
27.247742,23
26.785517,23
26.204286,23
23.747369,18
27.449697,23
26.806667,23
27.469697,23
27.048750,23
26.685517,23
25.922963,23
26.142963,23
26.565518,23
23.747369,18
26.224286,23
27.791428,23
27.108750,23
25.842963,23
28.252973,23
26.082963,23
27.931429,23
27.187742,23
26.807742,23
26.102963,23
26.324285,23
26.144286,23
27.268750,23
27.087742,23
26.986667,23
23.524444,17
25.560000,23
27.389697,23
26.485518,23
24.632381,20
26.081538,23
27.388750,23
26.424286,23
27.367742,23
26.485518,23
26.545517,23
26.462963,23
27.220000,23
29.068750,24
28.405517,24
28.024286,24
29.430588,24
29.610589,24
29.227742,24
27.641539,24
28.204286,24
29.610589,24
28.767742,24
28.044286,24
28.425517,24
29.630588,24
28.968750,24
28.626666,24
29.310588,24
28.305517,24
30.475000,24
30.112973,24
29.189697,24
28.385517,24
29.108750,24
30.072973,24
29.329697,24
28.706666,24
29.249697,24
27.561539,23
26.476522,22
28.345517,24
28.847742,24
28.084286,24
29.631428,24
29.972222,24
29.007742,24
29.892222,24
28.325517,24
28.082963,24
29.470588,24
26.758334,22
29.852222,24
28.847742,24
27.601539,23
28.164286,24
29.007742,24
28.505517,24
29.912222,24
28.767742,24
29.028750,24
28.425517,24
30.808750,27
30.727742,27
30.968750,27
31.149697,27
31.430588,27
30.105518,27
31.008750,27
31.591428,27
31.330588,27
30.185517,27
30.486667,27
30.225517,27
31.470588,27
32.133684,27
30.547742,27
30.024286,27
32.193684,27
31.932973,27
32.235000,27
31.531429,27
31.149697,27
29.984286,27
31.008750,27
31.350588,27
31.490589,27
30.707742,27
30.105518,27
31.129697,27
31.952973,27
31.612223,27
29.844286,27
31.390588,27
30.767742,27
31.109697,27
31.169697,27
30.747742,27
29.965517,27
31.350588,27
31.189697,27
32.193684,27
31.008750,27
30.727742,27
31.631428,27
31.290588,27
31.992973,27
32.133684,27
30.386667,27
31.670588,27
32.053684,27
30.145518,27
33.812222,27
33.732222,27
33.551428,27
33.209697,27
32.748750,27
32.687742,27
33.491429,27
33.892973,27
33.772222,27
34.013685,27
33.109697,27
32.647742,27
33.270588,27
34.012974,27
33.772222,27
32.446666,27
31.464286,26
33.410588,27
34.234359,27
33.390588,27
33.049697,27
32.748750,27
33.049697,27
33.129697,27
34.174360,27
33.952973,27
33.731429,27
33.972973,27
33.852222,27
34.153684,27
33.109697,27
34.556190,27
32.567742,27
34.797777,27
32.647742,27
33.752222,27
34.053684,27
34.113684,27
34.455609,27
33.671428,27
32.246666,27
34.535609,27
30.801539,25
32.125517,27
33.571429,27
33.812222,27
33.189697,27
33.632222,27
34.435609,27
33.491429,27
35.932972,30
35.752974,30
36.094360,30
36.194358,30
35.210588,30
34.708750,30
34.929697,30
34.367742,30
36.174360,30
36.255001,30
35.993685,30
35.210588,30
35.873684,30
35.371428,30
36.013685,30
36.737273,30
36.375000,30
35.390588,30
36.255001,30
36.255001,30
35.632222,30
34.849697,30
34.909697,30
35.892973,30
35.852972,30
36.315000,30
36.093685,30
35.852972,30
36.535609,30
35.290588,30
34.488750,30
35.572223,30
36.013685,30
36.255001,30
34.949697,30
36.274999,30
35.872973,30
34.628750,30
36.395610,30
35.050588,30
36.556190,30
35.772972,30
35.692222,30
36.335001,30
35.852972,30
34.648750,30
35.852972,30
36.315000,30
35.993685,30
36.255001,30
36.207742,30
37.993685,33
37.331429,33
37.431428,33
38.094360,33
38.536190,33
37.050588,32
38.315000,33
38.074359,33
38.315000,33
37.893684,33
37.732973,33
38.415610,33
38.415610,33
38.938260,33
38.154359,33
38.254360,33
38.395610,33
38.274999,33
38.255001,33
38.535609,33
37.913685,33
38.154359,33
38.215000,33
38.415610,33
38.476190,33
38.295000,33
38.114358,33
38.073685,33
38.013685,33
38.435609,33
37.432221,33
37.391429,33
38.034358,33
36.889697,32
37.812973,33
38.214359,33
37.993685,33
38.094360,33
38.556190,33
37.772972,33
37.552222,33
38.596191,33
38.495610,33
38.295000,33
38.717273,33
38.174360,33
38.215000,33
38.194999,33
38.455609,33
40.074359,35
40.938722,35
40.355609,35
40.717273,35
40.717273,35
39.933683,35
40.496191,35
40.034358,35
40.415610,35
40.054359,35
40.235000,35
40.496191,35
39.612972,35
40.274999,35
40.375609,35
40.375609,35
40.054359,35
40.114358,35
40.375609,35
40.797777,35
40.697272,35
39.712973,35
40.174360,35
40.315000,35
40.335610,35
39.712973,35
40.375609,35
40.395610,35
39.853683,35
40.757273,35
40.435609,35
40.938722,35
40.395610,35
40.114358,35
40.415610,35
40.215000,35
40.616744,35
40.335610,35
39.372222,35
40.435609,35
39.893684,35
40.556190,35
40.295000,35
40.737273,35
40.476190,35
40.134359,35
40.737273,35
40.475610,35
40.717273,35
40.837778,35
42.295609,37
42.375609,37
42.175001,37
42.717273,37
42.536190,37
42.858260,37
42.155000,37
42.797777,37
42.476190,37
42.456190,37
42.817778,37
41.833685,37
42.797777,37
42.596745,37
42.717273,37
42.717273,37
41.833685,37
42.415610,37
42.777777,37
42.596745,37
42.014360,37
42.717273,37
42.697272,37
42.616744,37
42.556190,37
42.797777,37
42.797777,37
42.375609,37
42.797777,37
42.536190,37
42.717273,37
42.878260,37
42.516191,37
42.878260,37
42.576745,37
42.335610,37
42.737273,37
42.476190,37
42.576745,37
42.918724,37
42.194999,37
42.415610,37
42.717273,37
42.697272,37
42.596745,37
42.355609,37
42.737273,37
42.898261,37
42.878260,37
42.717273,37
